add-none,2,1000,4000,86375,21,0
add-none,2,10000,40000,438732,10,4207
add-none,2,100000,400000,4057472,10,480
add-none,4,10,80,118103,1476,0
add-none,4,20,160,168444,1052,0
add-none,4,40,320,328847,1027,0
add-none,4,80,640,164266,256,0
add-none,4,100,800,143543,179,0
add-none,4,1000,8000,161964,20,0
add-none,4,10000,80000,815282,10,1579
add-none,4,100000,800000,6920984,8,-130416
add-none,8,10,160,267559,1672,0
add-none,8,20,320,189135,591,-5
add-none,8,40,640,195937,306,0
add-none,8,80,1280,194823,152,-2
add-none,8,100,1600,200964,125,-1
add-none,8,1000,16000,252357,15,-1062
add-none,8,10000,160000,1566263,9,-2201
add-none,8,100000,1600000,14225763,8,-18967
add-none,12,10,240,251615,1048,0
add-none,12,20,480,274095,571,0
add-none,12,40,960,280890,292,-7
add-none,12,80,1920,248367,129,0
add-none,12,100,2400,248525,103,-16
add-none,12,1000,24000,255014,10,-56
add-none,12,10000,240000,2081314,8,-2056
add-none,12,100000,2400000,21644471,9,-65548
add-yield,2,10,40,84882,2122,0
add-yield,2,20,80,92713,1158,0
add-yield,2,40,160,154173,963,35
add-yield,2,80,320,139384,435,45
add-yield,2,100,400,208232,520,49
add-yield,2,1000,4000,882541,220,46
add-yield,2,10000,40000,9000225,225,-128
add-yield,2,100000,400000,81401464,203,667
add-yield,4,10,80,121167,1514,0
add-yield,4,20,160,104482,653,17
add-yield,4,40,320,128150,400,48
add-yield,4,80,640,171107,267,69
add-yield,4,100,800,198312,247,71
add-yield,4,1000,8000,1202936,150,73
add-yield,4,10000,80000,11393316,142,-37
add-yield,4,100000,800000,113073633,141,-1558
add-yield,8,10,160,266656,1666,1
add-yield,8,20,320,193598,604,22
add-yield,8,40,640,288586,450,101
add-yield,8,80,1280,616047,481,46
add-yield,8,100,1600,717476,448,89
add-yield,8,1000,16000,4425891,276,806
add-yield,8,10000,160000,52981031,331,-13297
add-yield,8,100000,1600000,285229828,178,-60567
add-yield,12,10,240,284133,1183,1
add-yield,12,20,480,318822,664,31
add-yield,12,40,960,353022,367,201
add-yield,12,80,1920,643675,335,143
add-yield,12,100,2400,813860,339,78
add-yield,12,1000,24000,5686747,236,418
add-yield,12,10000,240000,59028013,245,-9790
add-yield,12,100000,2400000,590130640,245,-128668
add-none,2,10,40,132695,3317,0
add-none,2,20,80,89087,1113,0
add-none,2,40,160,119213,745,0
add-none,2,80,320,63151,197,0
add-none,2,100,400,64453,161,0
add-none,2,1000,4000,80267,20,0
add-none,2,10000,40000,717812,17,0
add-none,2,100000,400000,5504652,13,-8962
add-none,4,10,80,94256,1178,0
add-none,4,20,160,92635,578,3
add-none,4,40,320,87085,272,-2
add-none,4,80,640,107584,168,0
add-none,4,100,800,85324,106,0
add-none,4,1000,8000,94305,11,0
add-none,4,10000,80000,897101,11,-6987
add-none,4,100000,800000,9858368,12,-25217
add-none,8,10,160,179301,1120,0
add-none,8,20,320,170733,533,0
add-none,8,40,640,161547,252,0
add-none,8,80,1280,160848,125,0
add-none,8,100,1600,165250,103,-4
add-none,8,1000,16000,177511,11,0
add-none,8,10000,160000,1819023,11,-3473
add-none,8,100000,1600000,21501397,13,-4853
add-none,12,10,240,286845,1195,-2
add-none,12,20,480,255900,533,0
add-none,12,40,960,233283,243,0
add-none,12,80,1920,264065,137,-9
add-none,12,100,2400,252372,105,6
add-none,12,1000,24000,247837,10,0
add-none,12,10000,240000,2560749,10,-371
add-none,12,100000,2400000,31991775,13,-33791
add-yield,2,10,40,85474,2136,0
add-yield,2,20,80,129570,1619,0
add-yield,2,40,160,103133,644,37
add-yield,2,80,320,132809,415,44
add-yield,2,100,400,159383,398,57
add-yield,2,1000,4000,870296,217,41
add-yield,2,10000,40000,8340657,208,0
add-yield,2,100000,400000,81178203,202,-215
add-yield,4,10,80,116150,1451,0
add-yield,4,20,160,101295,633,11
add-yield,4,40,320,125949,393,113
add-yield,4,80,640,175183,273,94
add-yield,4,100,800,200823,251,-5
add-yield,4,1000,8000,1272608,159,-25
add-yield,4,10000,80000,11796773,147,-574
add-yield,4,100000,800000,120248345,150,-7608
add-yield,8,10,160,266925,1668,4
add-yield,8,20,320,192991,603,14
add-yield,8,40,640,390043,609,72
add-yield,8,80,1280,568846,444,77
add-yield,8,100,1600,716549,447,109
add-yield,8,1000,16000,5229277,326,866
add-yield,8,10000,160000,46069054,287,-12960
add-yield,8,100000,1600000,298082284,186,-97585
add-yield,12,10,240,387111,1612,18
add-yield,12,20,480,283187,589,21
add-yield,12,40,960,384838,400,199
add-yield,12,80,1920,674621,351,225
add-yield,12,100,2400,829304,345,70
add-yield,12,1000,24000,5548501,231,-112
add-yield,12,10000,240000,59637649,248,-4650
add-yield,12,100000,2400000,603603682,251,-5283
add-none,2,10000,40000,1076260,26,543
add-none,2,10,40,75198,1879,0
add-none,2,20,80,121921,1524,0
add-none,2,40,160,124979,781,0
add-none,2,80,320,80178,250,0
add-none,2,100,400,110976,277,0
add-none,2,1000,4000,70076,17,0
add-none,2,10000,40000,657673,16,4941
add-none,2,100000,400000,5116494,12,-60902
add-none,4,10,80,97198,1214,-3
add-none,4,20,160,88693,554,0
add-none,4,40,320,88425,276,-2
add-none,4,80,640,125042,195,0
add-none,4,100,800,89604,112,0
add-none,4,1000,8000,117582,14,285
add-none,4,10000,80000,648042,8,-4754
add-none,4,100000,800000,9635755,12,-17088
add-none,8,10,160,182125,1138,-3
add-none,8,20,320,187472,585,-4
add-none,8,40,640,156398,244,0
add-none,8,80,1280,171119,133,0
add-none,8,100,1600,154059,96,0
add-none,8,1000,16000,257395,16,-712
add-none,8,10000,160000,1961342,12,-6482
add-none,8,100000,1600000,20117330,12,15699
add-none,12,10,240,311981,1299,-6
add-none,12,20,480,255265,531,-5
add-none,12,40,960,259124,269,-17
add-none,12,80,1920,220522,114,0
add-none,12,100,2400,280195,116,-26
add-none,12,1000,24000,260431,10,0
add-none,12,10000,240000,3030609,12,-4920
add-none,12,100000,2400000,29697148,12,-107389
add-yield-none,2,10,40,81231,2030,0
add-yield-none,2,20,80,86454,1080,16
add-yield-none,2,40,160,95658,597,25
add-yield-none,2,80,320,123870,387,26
add-yield-none,2,100,400,159577,398,45
add-yield-none,2,1000,4000,849260,212,36
add-yield-none,2,10000,40000,8412368,210,-114
add-yield-none,2,100000,400000,81618407,204,-23
add-yield-none,4,10,80,178623,2232,0
add-yield-none,4,20,160,109393,683,10
add-yield-none,4,40,320,132756,414,43
add-yield-none,4,80,640,173243,270,92
add-yield-none,4,100,800,201980,252,57
add-yield-none,4,1000,8000,1262955,157,57
add-yield-none,4,10000,80000,11712158,146,-26
add-yield-none,4,100000,800000,117365042,146,-1705
add-yield-none,8,10,160,269075,1681,0
add-yield-none,8,20,320,240119,750,6
add-yield-none,8,40,640,337993,528,99
add-yield-none,8,80,1280,581706,454,-47
add-yield-none,8,100,1600,615223,384,112
add-yield-none,8,1000,16000,5324986,332,519
add-yield-none,8,10000,160000,55467782,346,-4511
add-yield-none,8,100000,1600000,307169000,191,-103601
add-yield-none,12,10,240,283519,1181,7
add-yield-none,12,20,480,277080,577,57
add-yield-none,12,40,960,382587,398,206
add-yield-none,12,80,1920,659523,343,121
add-yield-none,12,100,2400,984405,410,96
add-yield-none,12,1000,24000,5514188,229,671
add-yield-none,12,10000,240000,59526247,248,-5822
add-yield-none,12,100000,2400000,605765534,252,-3515
add-m,2,10,40,121106,3027,0
add-m,2,20,80,58827,735,0
add-m,2,40,160,59147,369,0
add-m,2,80,320,55525,173,0
add-m,2,100,400,74821,187,0
add-m,2,1000,4000,248588,62,0
add-m,2,10000,40000,3107425,77,0
add-m,2,100000,400000,30235220,75,0
add-m,4,10,80,91527,1144,0
add-m,4,20,160,117781,736,0
add-m,4,40,320,103503,323,0
add-m,4,80,640,113638,177,0
add-m,4,100,800,132512,165,0
add-m,4,1000,8000,795410,99,0
add-m,4,10000,80000,6455443,80,0
add-m,4,100000,800000,67841889,84,0
add-m,8,10,160,171757,1073,0
add-m,8,20,320,152258,475,0
add-m,8,40,640,173978,271,0
add-m,8,80,1280,230112,179,0
add-m,8,100,1600,224554,140,0
add-m,8,1000,16000,1455656,90,0
add-m,8,10000,160000,13958783,87,0
add-m,8,100000,1600000,132526480,82,0
add-m,12,10,240,261958,1091,0
add-m,12,20,480,222114,462,0
add-m,12,40,960,306585,319,0
add-m,12,80,1920,343406,178,0
add-m,12,100,2400,328886,137,0
add-m,12,1000,24000,1998194,83,0
add-m,12,10000,240000,18365879,76,0
add-m,12,100000,2400000,204064785,85,0
add-s,2,10,40,78249,1956,0
add-s,2,20,80,52410,655,0
add-s,2,40,160,69359,433,0
add-s,2,80,320,53975,168,0
add-s,2,100,400,53114,132,0
add-s,2,1000,4000,106233,26,0
add-s,2,10000,40000,2484261,62,0
add-s,2,100000,400000,22227925,55,0
add-s,4,10,80,95829,1197,0
add-s,4,20,160,85904,536,0
add-s,4,40,320,85872,268,0
add-s,4,80,640,85412,133,0
add-s,4,100,800,103936,129,0
add-s,4,1000,8000,642955,80,0
add-s,4,10000,80000,6886306,86,0
add-s,4,100000,800000,71323884,89,0
add-s,8,10,160,171108,1069,0
add-s,8,20,320,178316,557,0
add-s,8,40,640,174666,272,0
add-s,8,80,1280,210471,164,0
add-s,8,100,1600,234540,146,0
add-s,8,1000,16000,1091696,68,0
add-s,8,10000,160000,15157012,94,0
add-s,8,100000,1600000,240729794,150,0
add-s,12,10,240,263342,1097,0
add-s,12,20,480,278799,580,0
add-s,12,40,960,266454,277,0
add-s,12,80,1920,324204,168,0
add-s,12,100,2400,241050,100,0
add-s,12,1000,24000,2076213,86,0
add-s,12,10000,240000,31189677,129,0
add-s,12,100000,2400000,603604991,251,0
add-c,2,10,40,129673,3241,0
add-c,2,20,80,78812,985,0
add-c,2,40,160,75424,471,0
add-c,2,80,320,73231,228,0
add-c,2,100,400,71996,179,0
add-c,2,1000,4000,243158,60,0
add-c,2,10000,40000,2194953,54,0
add-c,2,100000,400000,23832490,59,0
add-c,4,10,80,88565,1107,0
add-c,4,20,160,89782,561,0
add-c,4,40,320,86677,270,0
add-c,4,80,640,120718,188,0
add-c,4,100,800,90937,113,0
add-c,4,1000,8000,416008,52,0
add-c,4,10000,80000,7452999,93,0
add-c,4,100000,800000,59891217,74,0
add-c,8,10,160,189996,1187,0
add-c,8,20,320,215827,674,0
add-c,8,40,640,155193,242,0
add-c,8,80,1280,211499,165,0
add-c,8,100,1600,202155,126,0
add-c,8,1000,16000,693621,43,0
add-c,8,10000,160000,12566967,78,0
add-c,8,100000,1600000,164609144,102,0
add-c,12,10,240,270142,1125,0
add-c,12,20,480,253086,527,0
add-c,12,40,960,265064,276,0
add-c,12,80,1920,245207,127,0
add-c,12,100,2400,242053,100,0
add-c,12,1000,24000,1438273,59,0
add-c,12,10000,240000,22063312,91,0
add-c,12,100000,2400000,219009318,91,0
add-yield-m,2,10,40,61764,1544,0
add-yield-m,2,20,80,72236,902,0
add-yield-m,2,40,160,117320,733,0
add-yield-m,2,80,320,222203,694,0
add-yield-m,2,100,400,274234,685,0
add-yield-m,2,1000,4000,2552160,638,0
add-yield-m,2,10000,40000,25679433,641,0
add-yield-m,2,100000,400000,257825708,644,0
add-yield-m,4,10,80,175867,2198,0
add-yield-m,4,20,160,173492,1084,0
add-yield-m,4,40,320,292529,914,0
add-yield-m,4,80,640,632664,988,0
add-yield-m,4,100,800,750187,937,0
add-yield-m,4,1000,8000,7616223,952,0
add-yield-m,4,10000,80000,75516662,943,0
add-yield-m,4,100000,800000,751531509,939,0
add-yield-m,8,10,160,236588,1478,0
add-yield-m,8,20,320,387620,1211,0
add-yield-m,8,40,640,746007,1165,0
add-yield-m,8,80,1280,1501648,1173,0
add-yield-m,8,100,1600,1950413,1219,0
add-yield-m,8,1000,16000,19709093,1231,0
add-yield-m,8,10000,160000,190882035,1193,0
add-yield-m,8,100000,1600000,1993109366,1245,0
add-yield-m,12,10,240,353875,1474,0
add-yield-m,12,20,480,499239,1040,0
add-yield-m,12,40,960,1204969,1255,0
add-yield-m,12,80,1920,2325404,1211,0
add-yield-m,12,100,2400,3045465,1268,0
add-yield-m,12,1000,24000,30159285,1256,0
add-yield-m,12,10000,240000,297100780,1237,0
add-yield-m,12,100000,2400000,2998003919,1249,0
add-yield-s,2,10,40,97877,2446,0
add-yield-s,2,20,80,138997,1737,0
add-yield-s,2,40,160,110019,687,0
add-yield-s,2,80,320,202206,631,0
add-yield-s,2,100,400,280156,700,0
add-yield-s,2,1000,4000,2047547,511,0
add-yield-s,2,10000,40000,19589270,489,0
add-yield-s,2,100000,400000,178268222,445,0
add-yield-s,4,10,80,109548,1369,0
add-yield-s,4,20,160,151279,945,0
add-yield-s,4,40,320,271593,848,0
add-yield-s,4,80,640,424244,662,0
add-yield-s,4,100,800,505019,631,0
add-yield-s,4,1000,8000,4233169,529,0
add-yield-s,4,10000,80000,44715232,558,0
add-yield-s,4,100000,800000,413442562,516,0
add-yield-s,8,10,160,223807,1398,0
add-yield-s,8,20,320,245684,767,0
add-yield-s,8,40,640,6136455,9588,0
add-yield-s,8,80,1280,426406800,333130,0
add-yield-s,8,100,1600,66320904,41450,0
add-yield-s,8,1000,16000,2190129699,136883,0
add-yield-s,8,10000,160000,27285700018,170535,0
add-none,2,10,40,75181,1879,0
add-none,2,20,80,73744,921,0
add-none,2,40,160,58039,362,0
add-none,2,80,320,53882,168,0
add-none,2,100,400,99209,248,0
add-none,2,1000,4000,81831,20,0
add-none,2,10000,40000,494012,12,5495
add-none,2,100000,400000,5415137,13,-9755
add-none,4,10,80,101027,1262,0
add-none,4,20,160,97151,607,0
add-none,4,40,320,86722,271,-3
add-none,4,80,640,84138,131,0
add-none,4,100,800,104804,131,0
add-none,4,1000,8000,122345,15,0
add-none,4,10000,80000,968664,12,1794
add-none,4,100000,800000,10780252,13,-5508
add-none,8,10,160,180204,1126,-1
add-none,8,20,320,154859,483,0
add-none,8,40,640,163352,255,0
add-none,8,80,1280,145548,113,0
add-none,8,100,1600,187531,117,-8
add-none,8,1000,16000,206170,12,954
add-none,8,10000,160000,1870113,11,-11212
add-none,8,100000,1600000,17957608,11,-142990
add-none,12,10,240,254668,1061,-6
add-none,12,20,480,224823,468,0
add-none,12,40,960,239473,249,0
add-none,12,80,1920,234050,121,0
add-none,12,100,2400,240906,100,-33
add-none,12,1000,24000,258750,10,0
add-none,12,10000,240000,2907168,12,456
add-none,12,100000,2400000,32632823,13,5213
add-yield-none,2,10,40,121325,3033,0
add-yield-none,2,20,80,126544,1581,0
add-yield-none,2,40,160,108089,675,21
add-yield-none,2,80,320,134501,420,35
add-yield-none,2,100,400,148483,371,43
add-yield-none,2,1000,4000,877094,219,45
add-yield-none,2,10000,40000,8495035,212,31
add-yield-none,2,100000,400000,81227323,203,-754
add-yield-none,4,10,80,108771,1359,0
add-yield-none,4,20,160,109790,686,6
add-yield-none,4,40,320,141558,442,71
add-yield-none,4,80,640,179086,279,58
add-yield-none,4,100,800,197466,246,88
add-yield-none,4,1000,8000,1265615,158,64
add-yield-none,4,10000,80000,11795431,147,-336
add-yield-none,4,100000,800000,117461941,146,-7788
add-yield-none,8,10,160,264039,1650,0
add-yield-none,8,20,320,195212,610,36
add-yield-none,8,40,640,350970,548,109
add-yield-none,8,80,1280,546906,427,143
add-yield-none,8,100,1600,720447,450,58
add-yield-none,8,1000,16000,5262832,328,13
add-yield-none,8,10000,160000,50760877,317,125
add-yield-none,8,100000,1600000,296799938,185,-79423
add-yield-none,12,10,240,321491,1339,6
add-yield-none,12,20,480,279090,581,79
add-yield-none,12,40,960,415167,432,252
add-yield-none,12,80,1920,708515,369,43
add-yield-none,12,100,2400,967830,403,-13
add-yield-none,12,1000,24000,5859772,244,224
add-yield-none,12,10000,240000,60246049,251,1162
add-yield-none,12,100000,2400000,610747726,254,-3959
add-m,2,10,40,138960,3474,0
add-m,2,20,80,63226,790,0
add-m,2,40,160,80782,504,0
add-m,2,80,320,80306,250,0
add-m,2,100,400,74376,185,0
add-m,2,1000,4000,257066,64,0
add-m,2,10000,40000,2908452,72,0
add-m,2,100000,400000,44093898,110,0
add-m,4,10,80,100040,1250,0
add-m,4,20,160,85955,537,0
add-m,4,40,320,145888,455,0
add-m,4,80,640,101619,158,0
add-m,4,100,800,84365,105,0
add-m,4,1000,8000,675624,84,0
add-m,4,10000,80000,6744172,84,0
add-m,4,100000,800000,64810238,81,0
add-m,8,10,160,189669,1185,0
add-m,8,20,320,190398,594,0
add-m,8,40,640,150764,235,0
add-m,8,80,1280,169083,132,0
add-m,8,100,1600,165664,103,0
add-m,8,1000,16000,1305234,81,0
add-m,8,10000,160000,13308173,83,0
add-m,8,100000,1600000,136517598,85,0
add-m,12,10,240,256894,1070,0
add-m,12,20,480,228500,476,0
add-m,12,40,960,319451,332,0
add-m,12,80,1920,291467,151,0
add-m,12,100,2400,323955,134,0
add-m,12,1000,24000,1886175,78,0
add-m,12,10000,240000,20466898,85,0
add-m,12,100000,2400000,197309225,82,0
add-s,2,10,40,110239,2755,0
add-s,2,20,80,124410,1555,0
add-s,2,40,160,65462,409,0
add-s,2,80,320,81713,255,0
add-s,2,100,400,77070,192,0
add-s,2,1000,4000,93412,23,0
add-s,2,10000,40000,2206597,55,0
add-s,2,100000,400000,35626458,89,0
add-s,4,10,80,92437,1155,0
add-s,4,20,160,86648,541,0
add-s,4,40,320,88307,275,0
add-s,4,80,640,81576,127,0
add-s,4,100,800,94723,118,0
add-s,4,1000,8000,625871,78,0
add-s,4,10000,80000,9113244,113,0
add-s,4,100000,800000,86197158,107,0
add-s,8,10,160,190602,1191,0
add-s,8,20,320,188222,588,0
add-s,8,40,640,206850,323,0
add-s,8,80,1280,164174,128,0
add-s,8,100,1600,163881,102,0
add-s,8,1000,16000,960090,60,0
add-s,8,10000,160000,10485855,65,0
add-s,8,100000,1600000,319795924,199,0
add-s,12,10,240,279619,1165,0
add-s,12,20,480,262077,545,0
add-s,12,40,960,220674,229,0
add-s,12,80,1920,238366,124,0
add-s,12,100,2400,338718,141,0
add-s,12,1000,24000,2090625,87,0
add-s,12,10000,240000,52918673,220,0
add-s,12,100000,2400000,568174582,236,0
add-c,2,10,40,79127,1978,0
add-c,2,20,80,100145,1251,0
add-c,2,40,160,54108,338,0
add-c,2,80,320,53402,166,0
add-c,2,100,400,73078,182,0
add-c,2,1000,4000,179581,44,0
add-c,2,10000,40000,2116925,52,0
add-c,2,100000,400000,22629197,56,0
add-c,4,10,80,100089,1251,0
add-c,4,20,160,142575,891,0
add-c,4,40,320,137359,429,0
add-c,4,80,640,89922,140,0
add-c,4,100,800,97684,122,0
add-c,4,1000,8000,395099,49,0
add-c,4,10000,80000,5700681,71,0
add-c,4,100000,800000,78650105,98,0
add-c,8,10,160,249418,1558,0
add-c,8,20,320,185433,579,0
add-c,8,40,640,174025,271,0
add-c,8,80,1280,211927,165,0
add-c,8,100,1600,170623,106,0
add-c,8,1000,16000,882880,55,0
add-c,8,10000,160000,13300072,83,0
add-c,8,100000,1600000,159027951,99,0
add-c,12,10,240,264349,1101,0
add-c,12,20,480,225547,469,0
add-c,12,40,960,232338,242,0
add-c,12,80,1920,270314,140,0
add-c,12,100,2400,294429,122,0
add-c,12,1000,24000,1743755,72,0
add-c,12,10000,240000,23263463,96,0
add-c,12,100000,2400000,238138731,99,0
add-yield-m,2,10,40,103318,2582,0
add-yield-m,2,20,80,121433,1517,0
add-yield-m,2,40,160,130255,814,0
add-yield-m,2,80,320,390838,1221,0
add-yield-m,2,100,400,269195,672,0
add-yield-m,2,1000,4000,2538870,634,0
add-yield-m,2,10000,40000,25517481,637,0
add-yield-m,2,100000,400000,258279517,645,0
add-yield-m,4,10,80,116173,1452,0
add-yield-m,4,20,160,159010,993,0
add-yield-m,4,40,320,361633,1130,0
add-yield-m,4,80,640,648995,1014,0
add-yield-m,4,100,800,756645,945,0
add-yield-m,4,1000,8000,7555276,944,0
add-yield-m,4,10000,80000,75574344,944,0
add-yield-m,4,100000,800000,763544109,954,0
add-yield-m,8,10,160,226523,1415,0
add-yield-m,8,20,320,427625,1336,0
add-yield-m,8,40,640,695727,1087,0
add-yield-m,8,80,1280,1546505,1208,0
add-yield-m,8,100,1600,1949252,1218,0
add-yield-m,8,1000,16000,19823452,1238,0
add-yield-m,8,10000,160000,197288912,1233,0
add-yield-m,8,100000,1600000,1996219048,1247,0
add-yield-m,12,10,240,269496,1122,0
add-yield-m,12,20,480,574062,1195,0
add-yield-m,12,40,960,1185479,1234,0
add-yield-m,12,80,1920,2427932,1264,0
add-yield-m,12,100,2400,2995420,1248,0
add-yield-m,12,1000,24000,29845918,1243,0
add-yield-m,12,10000,240000,302791395,1261,0
add-yield-m,12,100000,2400000,3028217479,1261,0
add-yield-c,2,10,40,175624,4390,0
add-yield-c,2,20,80,123429,1542,0
add-yield-c,2,40,160,107307,670,0
add-yield-c,2,80,320,170699,533,0
add-yield-c,2,100,400,208419,521,0
add-yield-c,2,1000,4000,1753615,438,0
add-yield-c,2,10000,40000,18161677,454,0
add-yield-c,2,100000,400000,166278416,415,0
add-yield-c,4,10,80,115778,1447,0
add-yield-c,4,20,160,138796,867,0
add-yield-c,4,40,320,221213,691,0
add-yield-c,4,80,640,453603,708,0
add-yield-c,4,100,800,429362,536,0
add-yield-c,4,1000,8000,4778325,597,0
add-yield-c,4,10000,80000,47249443,590,0
add-yield-c,4,100000,800000,476805020,596,0
add-yield-c,8,10,160,224387,1402,0
add-yield-c,8,20,320,205318,641,0
add-yield-c,8,40,640,452375,706,0
add-yield-c,8,80,1280,1211656,946,0
add-yield-c,8,100,1600,1528638,955,0
add-yield-c,8,1000,16000,13368341,835,0
add-yield-c,8,10000,160000,99688951,623,0
add-yield-c,8,100000,1600000,878239021,548,0
add-yield-c,12,10,240,280006,1166,0
add-yield-c,12,20,480,296449,617,0
add-yield-c,12,40,960,777711,810,0
add-yield-c,12,80,1920,2267732,1181,0
add-yield-c,12,100,2400,2715407,1131,0
add-yield-c,12,1000,24000,26833599,1118,0
add-yield-c,12,10000,240000,491167804,2046,0
add-yield-c,12,100000,2400000,4169790360,1737,0
add-yield-s,2,10,40,88232,2205,0
add-yield-s,2,20,80,149978,1874,0
add-yield-s,2,40,160,163127,1019,0
add-yield-s,2,80,320,200793,627,0
add-yield-s,2,100,400,245709,614,0
add-yield-s,2,1000,4000,2101179,525,0
add-yield-s,4,10,80,150878,1885,0
add-yield-s,4,20,160,109006,681,0
add-yield-s,4,40,320,200470,626,0
add-yield-s,4,80,640,7360614,11500,0
add-yield-s,4,100,800,2619523,3274,0
add-yield-s,4,1000,8000,4459425,557,0
add-yield-s,8,10,160,201297,1258,0
add-yield-s,8,20,320,201211,628,0
add-yield-s,8,40,640,5391744,8424,0
add-yield-s,8,80,1280,132694587,103667,0
add-yield-s,8,100,1600,245966117,153728,0
add-yield-s,8,1000,16000,1545152214,96572,0
add-yield-s,12,10,240,333058,1387,0
add-yield-s,12,20,480,317742,661,0
add-yield-s,12,40,960,147683669,153837,0
add-yield-s,12,80,1920,3926112750,2044850,0
add-yield-s,12,100,2400,8915884812,3714952,0
add-yield-s,12,1000,24000,94980687988,3957528,0
add-none,2,10,40,94772,2369,0
add-none,2,20,80,84882,1061,0
add-none,2,40,160,84220,526,0
add-none,2,80,320,95518,298,0
add-none,2,100,400,91936,229,0
add-none,2,1000,4000,120982,30,757
add-none,2,10000,40000,745950,18,1879
add-none,2,100000,400000,7838194,19,-795
add-none,4,10,80,133083,1663,0
