list-id-none,4,8,1,96,124178,1293
list-id-none,8,1,1,24,239317,9971
list-id-none,8,4,1,96,238263,2481
list-id-none,8,8,1,192,170667,888
list-id-none,12,1,1,36,321846,8940
list-id-none,12,2,1,72,257859,3581
list-id-none,12,4,1,144,269758,1873
list-id-none,12,8,1,288,251831,874
list-il-none,2,1,1,6,55592,9265
list-il-none,2,2,1,12,75570,6297
list-il-none,2,4,1,24,76392,3183
list-il-none,2,8,1,48,82966,1728
list-il-none,2,16,1,96,115174,1199
list-il-none,2,32,1,192,290241,1511
list-il-none,4,1,1,12,99323,8276
list-il-none,4,2,1,24,89477,3728
list-il-none,4,4,1,48,107055,2230
list-il-none,4,8,1,96,100534,1047
list-il-none,4,16,1,192,213442,1111
list-il-none,4,32,1,384,672790,1752
list-il-none,8,1,1,24,193853,8077
list-il-none,8,2,1,48,212511,4427
list-il-none,8,4,1,96,187740,1955
list-il-none,8,32,1,768,3478912,4529
list-il-none,12,1,1,36,318256,8840
list-il-none,12,2,1,72,602781,8371
list-il-none,12,16,1,576,1063768,1846
list-dl-none,2,1,1,6,111940,18656
list-dl-none,2,2,1,12,113821,9485
list-dl-none,2,4,1,24,53658,2235
list-dl-none,2,8,1,48,65407,1362
list-dl-none,2,16,1,96,130487,1359
list-dl-none,2,32,1,192,306225,1594
list-dl-none,4,2,1,24,82321,3430
list-dl-none,4,8,1,96,114496,1192
list-dl-none,4,16,1,192,437222,2277
list-dl-none,4,32,1,384,1385636,3608
list-dl-none,8,8,1,192,341671,1779
list-dl-none,8,16,1,384,797096,2075
list-dl-none,8,32,1,768,2234302,2909
list-dl-none,12,2,1,72,249827,3469
list-dl-none,12,4,1,144,269419,1870
list-dl-none,12,32,1,1152,8935296,7756
list-idl-none,2,1,1,6,70750,11791
list-idl-none,2,2,1,12,82171,6847
list-idl-none,2,4,1,24,95025,3959
list-idl-none,2,8,1,48,352564,7345
list-idl-none,2,16,1,96,131650,1371
list-idl-none,2,32,1,192,298665,1555
list-idl-none,4,1,1,12,91103,7591
list-idl-none,4,2,1,24,127944,5331
list-idl-none,4,4,1,48,136215,2837
list-idl-none,4,32,1,384,1044163,2719
list-idl-none,8,1,1,24,332875,13869
list-idl-none,8,2,1,48,191604,3991
list-idl-none,8,4,1,96,203949,2124
list-idl-none,8,8,1,192,227809,1186
list-idl-none,8,32,1,768,2655970,3458
list-idl-none,12,1,1,36,245797,6827
list-idl-none,12,16,1,576,1774467,3080
list-i-m,2,1,1,6,67655,11275
list-i-m,2,2,1,12,114682,9556
list-i-m,2,4,1,24,52993,2208
list-i-m,2,8,1,48,87139,1815
list-i-m,2,16,1,96,80337,836
list-i-m,2,32,1,192,129134,672
list-i-m,4,1,1,12,86387,7198
list-i-m,4,2,1,24,89284,3720
list-i-m,4,4,1,48,80376,1674
list-i-m,4,8,1,96,107377,1118
list-i-m,4,16,1,192,154646,805
list-i-m,4,32,1,384,226313,589
list-i-m,8,1,1,24,165079,6878
list-i-m,8,2,1,48,2401161,50024
list-i-m,8,4,1,96,293823,3060
list-i-m,8,8,1,192,190690,993
list-i-m,8,16,1,384,353212,919
list-i-m,8,32,1,768,619705,806
list-i-m,12,1,1,36,317235,8812
list-i-m,12,2,1,72,629976,8749
list-i-m,12,4,1,144,987125,6855
list-i-m,12,8,1,288,289919,1006
list-i-m,12,16,1,576,261763,454
list-i-m,12,32,1,1152,1102632,957
list-d-m,2,1,1,6,47146,7857
list-d-m,2,2,1,12,48304,4025
list-d-m,2,4,1,24,54589,2274
list-d-m,2,8,1,48,57061,1188
list-d-m,2,16,1,96,71993,749
list-d-m,2,32,1,192,81273,423
list-d-m,4,1,1,12,85968,7164
list-d-m,4,2,1,24,94235,3926
list-d-m,4,4,1,48,141283,2943
list-d-m,4,8,1,96,253332,2638
list-d-m,4,16,1,192,198766,1035
list-d-m,4,32,1,384,255814,666
list-d-m,8,1,1,24,261173,10882
list-d-m,8,2,1,48,196712,4098
list-d-m,8,4,1,96,191618,1996
list-d-m,8,8,1,192,165981,864
list-d-m,8,16,1,384,174763,455
list-d-m,8,32,1,768,772740,1006
list-d-m,12,1,1,36,268891,7469
list-d-m,12,2,1,72,319887,4442
list-d-m,12,4,1,144,241441,1676
list-d-m,12,8,1,288,253177,879
list-d-m,12,16,1,576,255694,443
list-d-m,12,32,1,1152,1057677,918
list-l-m,2,1,1,6,47360,7893
list-l-m,2,2,1,12,53183,4431
list-l-m,2,4,1,24,80334,3347
list-l-m,2,8,1,48,86043,1792
list-l-m,2,16,1,96,144108,1501
list-l-m,2,32,1,192,315198,1641
list-l-m,4,1,1,12,87567,7297
list-l-m,4,2,1,24,80678,3361
list-l-m,4,4,1,48,99446,2071
list-l-m,4,8,1,96,138258,1440
list-l-m,4,16,1,192,281568,1466
list-l-m,4,32,1,384,1067929,2781
list-l-m,8,1,1,24,155895,6495
list-l-m,8,2,1,48,200857,4184
list-l-m,8,4,1,96,220748,2299
list-l-m,8,8,1,192,180217,938
list-l-m,8,16,1,384,1072619,2793
list-l-m,8,32,1,768,4489271,5845
list-l-m,12,1,1,36,230380,6399
list-l-m,12,2,1,72,250795,3483
list-l-m,12,4,1,144,312279,2168
list-l-m,12,8,1,288,262478,911
list-l-m,12,16,1,576,1970515,3421
list-l-m,12,32,1,1152,10378739,9009
list-id-m,2,1,1,6,52568,8761
list-id-m,2,2,1,12,124278,10356
list-id-m,2,4,1,24,85209,3550
list-id-m,2,8,1,48,80847,1684
list-id-m,2,16,1,96,89519,932
list-id-m,2,32,1,192,152844,796
list-id-m,4,1,1,12,85954,7162
list-id-m,4,2,1,24,83982,3499
list-id-m,4,4,1,48,122278,2547
list-id-m,4,8,1,96,93157,970
list-id-m,4,16,1,192,119121,620
list-id-m,4,32,1,384,374411,975
list-id-m,8,1,1,24,159003,6625
list-id-m,8,2,1,48,157212,3275
list-id-m,8,4,1,96,171552,1787
list-id-m,8,8,1,192,218713,1139
list-id-m,8,16,1,384,200318,521
list-id-m,8,32,1,768,913726,1189
list-id-m,12,1,1,36,228972,6360
list-id-m,12,2,1,72,264199,3669
list-id-m,12,4,1,144,284338,1974
list-id-m,12,8,1,288,261237,907
list-id-m,12,16,1,576,546830,949
list-id-m,12,32,1,1152,1578625,1370
list-il-m,2,1,1,6,50472,8412
list-il-m,2,2,1,12,55007,4583
list-il-m,2,4,1,24,80893,3370
list-il-m,2,8,1,48,67068,1397
list-il-m,2,16,1,96,126007,1312
list-il-m,2,32,1,192,457781,2384
list-il-m,4,1,1,12,99471,8289
list-il-m,4,2,1,24,88547,3689
list-il-m,4,4,1,48,110165,2295
list-il-m,4,8,1,96,115902,1207
list-il-m,4,16,1,192,346920,1806
list-il-m,4,32,1,384,1113781,2900
list-il-m,8,1,1,24,152446,6351
list-il-m,8,2,1,48,208839,4350
list-il-m,8,4,1,96,193132,2011
list-il-m,8,8,1,192,441116,2297
list-il-m,8,16,1,384,1112898,2898
list-il-m,8,32,1,768,4610143,6002
list-il-m,12,1,1,36,284013,7889
list-il-m,12,2,1,72,292159,4057
list-il-m,12,4,1,144,305309,2120
list-il-m,12,8,1,288,462168,1604
list-il-m,12,16,1,576,3000834,5209
list-il-m,12,32,1,1152,10778787,9356
list-dl-m,2,1,1,6,51676,8612
list-dl-m,2,2,1,12,74378,6198
list-dl-m,2,4,1,24,61035,2543
list-dl-m,2,8,1,48,64289,1339
list-dl-m,2,16,1,96,109793,1143
list-dl-m,2,32,1,192,412020,2145
list-dl-m,4,1,1,12,92833,7736
list-dl-m,4,2,1,24,91556,3814
list-dl-m,4,4,1,48,89287,1860
list-dl-m,4,8,1,96,93214,970
list-dl-m,4,16,1,192,342387,1783
list-dl-m,4,32,1,384,1173329,3055
list-dl-m,8,1,1,24,163607,6816
list-dl-m,8,2,1,48,156957,3269
list-dl-m,8,4,1,96,252318,2628
list-dl-m,8,8,1,192,377517,1966
list-dl-m,8,16,1,384,1083364,2821
list-dl-m,8,32,1,768,3754040,4888
list-dl-m,12,1,1,36,234156,6504
list-dl-m,12,2,1,72,264103,3668
list-dl-m,12,4,1,144,286601,1990
list-dl-m,12,8,1,288,275575,956
list-dl-m,12,16,1,576,2213290,3842
list-dl-m,12,32,1,1152,8842908,7676
list-idl-m,2,1,1,6,51803,8633
list-idl-m,2,2,1,12,51937,4328
list-idl-m,2,4,1,24,65383,2724
list-idl-m,2,8,1,48,66908,1393
list-idl-m,2,16,1,96,128933,1343
list-idl-m,2,32,1,192,324553,1690
list-idl-m,4,1,1,12,92566,7713
list-idl-m,4,2,1,24,87454,3643
list-idl-m,4,4,1,48,91796,1912
list-idl-m,4,8,1,96,143049,1490
list-idl-m,4,16,1,192,454420,2366
list-idl-m,4,32,1,384,1265115,3294
list-idl-m,8,1,1,24,188683,7861
list-idl-m,8,2,1,48,223335,4652
list-idl-m,8,4,1,96,243613,2537
list-idl-m,8,8,1,192,394829,2056
list-idl-m,8,16,1,384,1237776,3223
list-idl-m,8,32,1,768,4218280,5492
list-idl-m,12,1,1,36,265792,7383
list-idl-m,12,2,1,72,266843,3706
list-idl-m,12,4,1,144,260149,1806
list-idl-m,12,8,1,288,644637,2238
list-idl-m,12,16,1,576,3393614,5891
list-idl-m,12,32,1,1152,9268592,8045
list-i-s,2,1,1,6,53658,8943
list-i-s,2,2,1,12,56199,4683
list-i-s,2,4,1,24,52673,2194
list-i-s,2,8,1,48,73851,1538
list-i-s,2,16,1,96,79821,831
list-i-s,2,32,1,192,97932,510
list-i-s,4,1,1,12,84157,7013
list-i-s,4,2,1,24,80565,3356
list-i-s,4,4,1,48,99429,2071
list-i-s,4,8,1,96,93235,971
list-i-s,4,16,1,192,125755,654
list-i-s,4,32,1,384,478709,1246
list-i-s,8,1,1,24,155694,6487
list-i-s,8,2,1,48,195665,4076
list-i-s,8,4,1,96,163599,1704
list-i-s,8,8,1,192,165944,864
list-i-s,8,16,1,384,6410260,16693
list-i-s,8,32,1,768,5271857,6864
list-i-s,12,1,1,36,291063,8085
list-i-s,12,2,1,72,250864,3484
list-i-s,12,4,1,144,234634,1629
list-i-s,12,8,1,288,267053,927
list-i-s,12,16,1,576,6322563,10976
list-i-s,12,32,1,1152,671242059,582675
list-d-s,2,1,1,6,50569,8428
list-d-s,2,2,1,12,68850,5737
list-d-s,2,4,1,24,73742,3072
list-d-s,2,8,1,48,117228,2442
list-d-s,2,16,1,96,63158,657
list-d-s,2,32,1,192,131227,683
list-d-s,4,1,1,12,89309,7442
list-d-s,4,2,1,24,86390,3599
list-d-s,4,4,1,48,87594,1824
list-d-s,4,8,1,96,92895,967
list-d-s,4,16,1,192,169054,880
list-d-s,4,32,1,384,318674,829
list-d-s,8,1,1,24,186333,7763
list-d-s,8,2,1,48,176039,3667
list-d-s,8,4,1,96,159396,1660
list-d-s,8,8,1,192,169548,883
list-d-s,8,16,1,384,187244,487
list-d-s,8,32,1,768,3579386,4660
list-d-s,12,1,1,36,9256364,257121
list-d-s,12,2,1,72,228147,3168
list-d-s,12,4,1,144,259085,1799
list-d-s,12,8,1,288,277395,963
list-d-s,12,16,1,576,9745439,16919
list-d-s,12,32,1,1152,985787,855
list-l-s,2,1,1,6,119632,19938
list-l-s,2,2,1,12,79790,6649
list-l-s,2,4,1,24,77543,3230
list-l-s,2,8,1,48,82281,1714
list-l-s,2,16,1,96,104201,1085
list-l-s,2,32,1,192,278499,1450
list-l-s,4,1,1,12,84609,7050
list-l-s,4,2,1,24,93517,3896
list-l-s,4,4,1,48,91084,1897
list-l-s,4,8,1,96,98794,1029
list-l-s,4,16,1,192,261655,1362
list-l-s,4,32,1,384,1709994,4453
list-l-s,8,1,1,24,189491,7895
list-l-s,8,2,1,48,199381,4153
list-l-s,8,4,1,96,172747,1799
list-l-s,8,8,1,192,176573,919
list-l-s,8,16,1,384,6970757,18153
list-l-s,8,32,1,768,14217540,18512
list-l-s,12,1,1,36,285181,7921
list-l-s,12,2,1,72,226302,3143
list-l-s,12,4,1,144,275744,1914
list-l-s,12,8,1,288,11068588,38432
list-l-s,12,16,1,576,229702972,398789
list-l-s,12,32,1,1152,43654531,37894
list-id-s,2,1,1,6,132384,22064
list-id-s,2,2,1,12,72501,6041
list-id-s,2,4,1,24,71702,2987
list-id-s,2,8,1,48,77134,1606
list-id-s,2,16,1,96,85778,893
list-id-s,2,32,1,192,133386,694
list-id-s,4,1,1,12,89285,7440
list-id-s,4,2,1,24,93490,3895
list-id-s,4,4,1,48,84911,1768
list-id-s,4,8,1,96,95385,993
list-id-s,4,16,1,192,148102,771
list-id-s,4,32,1,384,495148,1289
list-id-s,8,1,1,24,165528,6897
list-id-s,8,2,1,48,184915,3852
list-id-s,8,4,1,96,214530,2234
list-id-s,8,8,1,192,5551452,28913
list-id-s,8,16,1,384,189258,492
list-id-s,8,32,1,768,55495994,72260
list-id-s,12,1,1,36,234965,6526
list-id-s,12,2,1,72,253842,3525
list-id-s,12,4,1,144,266988,1854
list-id-s,12,8,1,288,249540,866
list-id-s,12,16,1,576,281745,489
list-id-s,12,32,1,1152,1654432506,1436139
list-il-s,2,1,1,6,54367,9061
list-il-s,2,2,1,12,56829,4735
list-il-s,2,4,1,24,56668,2361
list-il-s,2,8,1,48,100766,2099
list-il-s,2,16,1,96,105926,1103
list-il-s,2,32,1,192,272356,1418
list-il-s,4,1,1,12,160414,13367
list-il-s,4,2,1,24,92102,3837
list-il-s,4,4,1,48,96194,2004
list-il-s,4,8,1,96,118457,1233
list-il-s,4,16,1,192,568172,2959
list-il-s,4,32,1,384,1790943,4663
list-il-s,8,1,1,24,181994,7583
list-il-s,8,2,1,48,178089,3710
list-il-s,8,4,1,96,198248,2065
list-il-s,8,8,1,192,182512,950
list-il-s,8,16,1,384,212059097,552237
list-il-s,8,32,1,768,223562824,291097
list-il-s,12,1,1,36,1840879,51135
list-il-s,12,2,1,72,7173509,99632
list-il-s,12,4,1,144,322190,2237
list-il-s,12,8,1,288,35083376,121817
list-il-s,12,16,1,576,1282634965,2226796
list-il-s,12,32,1,1152,787635886,683711
list-dl-s,2,1,1,6,54273,9045
list-dl-s,2,2,1,12,64803,5400
list-dl-s,2,4,1,24,78175,3257
list-dl-s,2,8,1,48,73536,1532
list-dl-s,2,16,1,96,131282,1367
list-dl-s,2,32,1,192,446814,2327
list-dl-s,4,1,1,12,135486,11290
list-dl-s,4,2,1,24,90379,3765
list-dl-s,4,4,1,48,93067,1938
list-dl-s,4,8,1,96,150395,1566
list-dl-s,4,16,1,192,559317,2913
list-dl-s,4,32,1,384,1952612,5084
list-dl-s,8,1,1,24,228047,9501
list-dl-s,8,2,1,48,165656,3451
list-dl-s,8,4,1,96,182885,1905
list-dl-s,8,8,1,192,251932,1312
list-dl-s,8,16,1,384,25512206,66438
list-dl-s,8,32,1,768,31006312,40372
list-dl-s,12,1,1,36,233419,6483
list-dl-s,12,2,1,72,293975,4082
list-dl-s,12,4,1,144,4509404,31315
list-dl-s,12,8,1,288,6584364,22862
list-dl-s,12,16,1,576,33525868,58204
list-dl-s,12,32,1,1152,796487468,691395
list-idl-s,2,1,1,6,106016,17669
list-idl-s,2,2,1,12,75890,6324
list-idl-s,2,4,1,24,74420,3100
list-idl-s,2,8,1,48,84170,1753
list-idl-s,2,16,1,96,145776,1518
list-idl-s,2,32,1,192,477018,2484
list-idl-s,4,1,1,12,102432,8536
list-idl-s,4,2,1,24,85014,3542
list-idl-s,4,4,1,48,93987,1958
list-idl-s,4,8,1,96,135474,1411
list-idl-s,4,16,1,192,595471,3101
list-idl-s,4,32,1,384,1858560,4840
list-idl-s,8,1,1,24,201050,8377
list-idl-s,8,2,1,48,206601,4304
list-idl-s,8,4,1,96,186176,1939
list-idl-s,8,8,1,192,7000254,36459
list-idl-s,8,16,1,384,19974509,52016
list-idl-s,8,32,1,768,266107798,346494
list-idl-s,12,1,1,36,265937,7387
list-idl-s,12,2,1,72,235979,3277
list-idl-s,12,4,1,144,257828,1790
list-idl-s,12,8,1,288,62147969,215791
list-idl-s,12,16,1,576,1269324322,2203688
list-idl-s,12,32,1,1152,4169589002,3619434
list-none-m,1,1,1,3,103741,34580
list-none-m,1,10,1,30,108868,3628
list-none-m,1,100,1,300,137123,457
list-none-m,1,1000,1,3000,3221929,1073
list-none-m,2,1,1,6,70810,11801
list-none-m,2,10,1,60,62498,1041
list-none-m,2,100,1,600,227145,378
list-none-m,2,1000,1,6000,22746561,3791
list-none-m,4,1,1,12,125639,10469
list-none-m,4,10,1,120,87745,731
list-none-m,4,100,1,1200,1059496,882
list-none-m,4,1000,1,12000,70596831,5883
list-none-m,8,1,1,24,204792,8533
list-none-m,8,10,1,240,158804,661
list-none-m,8,100,1,2400,3418055,1424
list-none-m,8,1000,1,24000,313553880,13064
list-none-m,12,1,1,36,265136,7364
list-none-m,12,10,1,360,232647,646
list-none-m,12,100,1,3600,6123800,1701
list-none-m,12,1000,1,36000,648375398,18010
list-none-m,16,1,1,48,357981,7457
list-none-m,16,10,1,480,303575,632
list-none-m,16,100,1,4800,9663345,2013
list-none-m,16,1000,1,48000,1199176628,24982
list-none-m,24,1,1,72,501654,6967
list-none-m,24,10,1,720,511838,710
list-none-m,24,100,1,7200,19828839,2754
list-none-m,24,1000,1,72000,2446689059,33981
list-none-s,1,1,1,3,121223,40407
list-none-s,1,10,1,30,117930,3931
list-none-s,1,100,1,300,112925,376
list-none-s,1,1000,1,3000,3191391,1063
list-none-s,2,1,1,6,51487,8581
list-none-s,2,10,1,60,58095,968
list-none-s,2,100,1,600,253736,422
list-none-s,2,1000,1,6000,13706663,2284
list-none-s,4,1,1,12,91817,7651
list-none-s,4,10,1,120,102251,852
list-none-s,4,100,1,1200,2253178,1877
list-none-s,4,1000,1,12000,233063453,19421
list-none-s,8,1,1,24,178818,7450
list-none-s,8,10,1,240,156344,651
list-none-s,8,100,1,2400,4173662,1739
list-none-s,8,1000,1,24000,530050020,22085
list-none-s,12,1,1,36,244847,6801
list-none-s,12,10,1,360,231983,644
list-none-s,12,100,1,3600,10871275,3019
list-none-s,12,1000,1,36000,2294999620,63749
list-none-s,16,1,1,48,323959,6749
list-none-s,16,10,1,480,306276,638
list-none-s,16,100,1,4800,49441140,10300
list-none-s,16,1000,1,48000,6535725694,136160
list-none-s,24,1,1,72,561008,7791
list-none-s,24,10,1,720,442978,615
list-none-s,24,100,1,7200,36173351,5024
list-none-s,24,1000,1,72000,52260769000,725844
list-none-none,1,10,1,30,98979,3299
list-none-none,1,100,1,300,138784,462
list-none-none,1,1000,1,3000,3153275,1051
list-none-none,1,10000,1,30000,633921652,21130
list-none-none,1,20000,1,60000,2888617312,48143
list-none-none,2,1,1,6,100355,16725
list-none-none,2,10,1,60,73346,1222
list-none-none,2,100,1,600,148064,246
list-none-none,2,1000,1,6000,13056234,2176
list-none-none,4,1,1,12,105576,8798
list-none-none,4,10,1,120,194383,1619
list-none-none,4,100,1,1200,292917,244
list-none-none,8,1,1,24,172691,7195
list-none-none,8,10,1,240,171155,713
list-none-none,8,1000,1,24000,96109038,4004
list-none-none,12,1,1,36,262904,7302
list-i-none,2,1,1,6,83934,13989
list-i-none,2,2,1,12,120582,10048
list-i-none,2,4,1,24,76589,3191
list-i-none,2,8,1,48,77686,1618
list-i-none,2,16,1,96,82376,858
list-i-none,4,1,1,12,96012,8001
list-i-none,4,2,1,24,119534,4980
list-i-none,4,4,1,48,83068,1730
list-i-none,4,8,1,96,86454,900
list-i-none,4,16,1,192,97424,507
list-i-none,8,1,1,24,213752,8906
list-i-none,8,2,1,48,228854,4767
list-i-none,8,8,1,192,228890,1192
list-i-none,12,1,1,36,259083,7196
list-i-none,12,2,1,72,256351,3560
list-i-none,12,4,1,144,252321,1752
list-i-none,12,8,1,288,244145,847
list-d-none,2,1,1,6,113386,18897
list-d-none,2,2,1,12,124884,10407
list-d-none,2,4,1,24,85437,3559
list-d-none,2,8,1,48,56995,1187
list-d-none,2,16,1,96,57529,599
list-d-none,2,32,1,192,68918,358
list-d-none,4,1,1,12,98518,8209
list-d-none,4,4,1,48,93360,1945
list-d-none,4,8,1,96,96987,1010
list-d-none,4,16,1,192,97651,508
list-d-none,8,1,1,24,172963,7206
list-d-none,8,2,1,48,157248,3276
list-d-none,8,4,1,96,163540,1703
list-d-none,8,8,1,192,196320,1022
list-d-none,8,16,1,384,245881,640
list-d-none,12,16,1,576,322187,559
list-l-none,2,1,1,6,51241,8540
list-l-none,2,2,1,12,59659,4971
list-l-none,2,4,1,24,75566,3148
list-l-none,2,8,1,48,89010,1854
list-l-none,2,16,1,96,120439,1254
list-l-none,2,32,1,192,269060,1401
list-l-none,4,1,1,12,90086,7507
list-l-none,4,2,1,24,92833,3868
list-l-none,4,4,1,48,121730,2536
list-l-none,4,8,1,96,99958,1041
list-l-none,4,16,1,192,229868,1197
list-l-none,4,32,1,384,875857,2280
list-l-none,8,1,1,24,213941,8914
list-l-none,8,2,1,48,193208,4025
list-l-none,8,4,1,96,160036,1667
list-l-none,8,16,1,384,887980,2312
list-l-none,8,32,1,768,2665570,3470
list-l-none,12,1,1,36,269795,7494
list-l-none,12,2,1,72,270926,3762
list-l-none,12,4,1,144,259085,1799
list-l-none,12,8,1,288,265028,920
list-l-none,12,16,1,576,1443785,2506
list-l-none,12,32,1,1152,6474612,5620
list-id-none,2,1,1,6,121822,20303
list-id-none,2,2,1,12,80288,6690
list-id-none,2,4,1,24,77852,3243
list-id-none,2,8,1,48,57346,1194
list-id-none,2,16,1,96,82772,862
list-id-none,4,1,1,12,133666,11138
list-id-none,4,4,1,48,132573,2761
list-id-none,4,8,1,96,98576,1026
list-id-none,4,16,1,192,148845,775
list-id-none,8,1,1,24,158029,6584
list-id-none,12,1,1,36,327789,9105
list-id-none,12,2,1,72,250507,3479
list-id-none,12,4,1,144,235226,1633
list-id-none,12,8,1,288,255929,888
list-il-none,2,1,1,6,52813,8802
list-il-none,2,2,1,12,67314,5609
list-il-none,2,4,1,24,55114,2296
list-il-none,2,8,1,48,72556,1511
list-il-none,2,16,1,96,126181,1314
list-il-none,2,32,1,192,263315,1371
list-il-none,4,1,1,12,120584,10048
list-il-none,4,2,1,24,90146,3756
list-il-none,4,4,1,48,126493,2635
list-il-none,4,8,1,96,138403,1441
list-il-none,4,32,1,384,706872,1840
list-il-none,8,4,1,96,243621,2537
list-il-none,8,16,1,384,936743,2439
list-il-none,12,16,1,576,1384298,2403
list-dl-none,2,1,1,6,53322,8887
list-dl-none,2,2,1,12,60956,5079
list-dl-none,2,4,1,24,118683,4945
list-dl-none,2,8,1,48,97983,2041
list-dl-none,2,32,1,192,320537,1669
list-dl-none,4,1,1,12,133775,11147
list-dl-none,4,2,1,24,94394,3933
list-dl-none,4,4,1,48,100593,2095
list-dl-none,4,16,1,192,245463,1278
list-dl-none,4,32,1,384,680994,1773
list-dl-none,8,2,1,48,185220,3858
list-dl-none,8,16,1,384,933876,2431
list-dl-none,12,1,1,36,235980,6555
list-dl-none,12,2,1,72,236195,3280
list-dl-none,12,4,1,144,244786,1699
list-dl-none,12,16,1,576,2490649,4324
list-dl-none,12,32,1,1152,7074697,6141
list-idl-none,2,1,1,6,106277,17712
list-idl-none,2,2,1,12,72286,6023
list-idl-none,2,4,1,24,83184,3466
list-idl-none,2,8,1,48,126547,2636
list-idl-none,2,16,1,96,182382,1899
list-idl-none,2,32,1,192,301331,1569
list-idl-none,4,1,1,12,85113,7092
list-idl-none,4,2,1,24,136711,5696
list-idl-none,4,4,1,48,92465,1926
list-idl-none,4,8,1,96,267099,2782
list-idl-none,8,1,1,24,211609,8817
list-idl-none,8,2,1,48,173338,3611
list-idl-none,8,4,1,96,173405,1806
list-idl-none,8,16,1,384,632525,1647
list-idl-none,8,32,1,768,2714038,3533
list-idl-none,12,1,1,36,290073,8057
list-idl-none,12,2,1,72,250242,3475
list-idl-none,12,4,1,144,252697,1754
list-idl-none,12,8,1,288,301064,1045
list-idl-none,12,16,1,576,1824623,3167
list-i-m,2,1,1,6,70416,11736
list-i-m,2,2,1,12,55615,4634
list-i-m,2,4,1,24,105405,4391
list-i-m,2,8,1,48,59694,1243
list-i-m,2,16,1,96,291317,3034
list-i-m,2,32,1,192,113543,591
list-i-m,4,1,1,12,157451,13120
list-i-m,4,2,1,24,86460,3602
list-i-m,4,4,1,48,93946,1957
list-i-m,4,8,1,96,93065,969
list-i-m,4,16,1,192,154897,806
list-i-m,4,32,1,384,200568,522
list-i-m,8,1,1,24,290681,12111
list-i-m,8,2,1,48,167330,3486
list-i-m,8,4,1,96,166568,1735
list-i-m,8,8,1,192,148266,772
list-i-m,8,16,1,384,254458,662
list-i-m,8,32,1,768,893906,1163
list-i-m,12,1,1,36,609356,16926
list-i-m,12,2,1,72,861458,11964
list-i-m,12,4,1,144,283965,1971
